38716;2198;in;04/01/2018 9:30;29.25
38716;2198;in;04/01/2018 9:45;27.725
38716;2198;in;04/01/2018 10:00;28.775
38716;2198;in;04/01/2018 10:15;28.65
38716;2198;in;04/01/2018 10:30;31.95
38716;2198;in;04/01/2018 10:45;31.3
38716;2198;in;04/01/2018 11:00;31.375
38716;2198;in;04/01/2018 11:15;29
38716;2198;in;04/01/2018 11:30;28.325
38716;2198;in;04/01/2018 11:45;29.15
38716;2198;in;04/01/2018 12:00;31.775
38716;2198;in;04/01/2018 12:15;28.475
38716;2198;in;04/01/2018 12:30;27.05
38716;2198;in;04/01/2018 12:45;25.75
38716;2198;in;04/01/2018 13:00;26.6
38716;2198;in;04/01/2018 13:15;26.525
38716;2198;in;04/01/2018 13:30;26.8
38716;2198;in;04/01/2018 13:45;26.5
38716;2198;in;04/01/2018 14:00;28.325
38716;2198;in;04/01/2018 14:15;26.05
38716;2198;in;04/01/2018 14:30;28.575
38716;2198;in;04/01/2018 14:45;25.9
38716;2198;in;04/01/2018 15:00;28.3
38716;2198;in;04/01/2018 15:15;27.45
38716;2198;in;04/01/2018 15:30;28.5
38716;2198;in;04/01/2018 15:45;24.975
38716;2198;in;04/01/2018 16:00;26.4
38716;2198;in;04/01/2018 16:15;24.375
38716;2198;in;04/01/2018 16:30;24.05
38716;2198;in;04/01/2018 16:45;22.175
38716;2198;in;04/01/2018 17:00;23.025
38716;2198;in;04/01/2018 17:15;22
38716;2198;in;04/01/2018 17:30;22.3
38716;2198;in;04/01/2018 17:45;20.75
38716;2198;in;04/01/2018 18:00;21.4
38716;2198;in;04/01/2018 18:15;20.725
38716;2198;in;04/01/2018 18:30;23.175
38716;2198;in;04/01/2018 18:45;21.425
38716;2198;in;04/01/2018 19:00;20.95
38716;2198;in;04/01/2018 19:15;19.45
38716;2198;in;04/01/2018 19:30;22.95
38716;2198;in;04/01/2018 19:45;22.125
38716;2198;in;04/01/2018 20:00;24.75
38716;2198;in;04/01/2018 20:15;25.05
38716;2198;in;04/01/2018 20:30;23.375
38716;2198;in;04/01/2018 20:45;24.925
38716;2198;in;04/01/2018 21:00;24.625
38716;2198;in;04/01/2018 21:15;26.725
38716;2198;in;04/01/2018 21:30;26.775
38716;2198;in;04/01/2018 21:45;27.975
38716;2198;in;04/01/2018 22:00;25.4
38716;2198;in;04/01/2018 22:15;24.1
38716;2198;in;04/01/2018 22:30;22.375
38716;2198;in;04/01/2018 22:45;20.475
38716;2198;in;04/01/2018 23:00;20.325
38716;2198;in;04/01/2018 23:15;17.25
38716;2198;in;04/01/2018 23:30;15.75
38716;2198;in;04/01/2018 23:45;15.175
38716;2198;in;05/01/2018 0:00;14.575
38716;2198;in;05/01/2018 0:15;14.65
38716;2198;in;05/01/2018 0:30;12.525
38716;2198;in;05/01/2018 0:45;10.525
38716;2198;in;05/01/2018 1:00;10.375
38716;2198;in;05/01/2018 1:15;8.775
38716;2198;in;05/01/2018 1:30;7.75
38716;2198;in;05/01/2018 1:45;8.225
38716;2198;in;05/01/2018 2:00;7.25
38716;2198;in;05/01/2018 2:15;10.475
38716;2198;in;05/01/2018 2:30;10.25
38716;2198;in;05/01/2018 2:45;9.125
38716;2198;in;05/01/2018 3:00;7.025
38716;2198;in;05/01/2018 3:15;7.975
38716;2198;in;05/01/2018 3:30;8.85
38716;2198;in;05/01/2018 3:45;8.1
38716;2198;in;05/01/2018 4:00;5.725
38716;2198;in;05/01/2018 4:15;6.225
38716;2198;in;05/01/2018 4:30;7.6
38716;2198;in;05/01/2018 4:45;6.425
38716;2198;in;05/01/2018 5:00;6.425
38716;2198;in;05/01/2018 5:15;9.15
38716;2198;in;05/01/2018 5:30;10.1
38716;2198;in;05/01/2018 5:45;10.1
38716;2198;in;05/01/2018 6:00;10.375
38716;2198;in;05/01/2018 6:15;9.225
38716;2198;in;05/01/2018 6:30;9.975
38716;2198;in;05/01/2018 6:45;10.75
38716;2198;in;05/01/2018 7:00;13.7
38716;2198;in;05/01/2018 7:15;15.95
38716;2198;in;05/01/2018 7:30;16.85
38716;2198;in;05/01/2018 7:45;19.15
38716;2198;in;05/01/2018 8:00;21.6
38716;2198;in;05/01/2018 8:15;20.875
38716;2198;in;05/01/2018 8:30;23.975
38716;2198;in;05/01/2018 8:45;24.975
38716;2198;in;05/01/2018 9:00;28.3
38716;2198;in;05/01/2018 9:15;27.7
38716;2198;in;05/01/2018 9:30;27.575
38716;2198;in;05/01/2018 9:45;28.525
38716;2198;in;05/01/2018 10:00;32.225
38716;2198;in;05/01/2018 10:15;31.725
38716;2198;in;05/01/2018 10:30;32.65
38716;2198;in;05/01/2018 10:45;30.425
38716;2198;in;05/01/2018 11:00;31.6
38716;2198;in;05/01/2018 11:15;30.4
38716;2198;in;05/01/2018 11:30;31.75
38716;2198;in;05/01/2018 11:45;29.025
38716;2198;in;05/01/2018 12:00;26.6
38716;2198;in;05/01/2018 12:15;26.1
38716;2198;in;05/01/2018 12:30;25.975
38716;2198;in;05/01/2018 12:45;27.375
38716;2198;in;05/01/2018 13:00;26.475
38716;2198;in;05/01/2018 13:15;26.575
38716;2198;in;05/01/2018 13:30;25.375
38716;2198;in;05/01/2018 13:45;25.45
38716;2198;in;05/01/2018 14:00;25.35
38716;2198;in;05/01/2018 14:15;27.05
38716;2198;in;05/01/2018 14:30;26.325
38716;2198;in;05/01/2018 14:45;28
38716;2198;in;05/01/2018 15:00;28.85
38716;2198;in;05/01/2018 15:15;29.225
38716;2198;in;05/01/2018 15:30;30.35
38716;2198;in;05/01/2018 15:45;28.75
38716;2198;in;05/01/2018 16:00;26.35
38716;2198;in;05/01/2018 16:15;23.925
38716;2198;in;05/01/2018 16:30;24.65
